id,formattedAddress,location,rating,websiteUri,userRatingCount,displayName,primaryType
ChIJ9ZPFw71zVo8RYdcxO2fDc6E,"C. 59 678, entre Calle 102 y Calle 104, Bojórquez, 97230 Mérida, Yuc., Mexico","{'latitude': 20.972417, 'longitude': -89.6495978}",4.6,,78.0,"{'text': 'Ferrotlapalería La Pequeña Lulu', 'languageCode': 'es'}",hardware_store
ChIJrbwSur9zVo8Rp3_37UOOonQ,"Bojórquez, 97230 Merida, Yucatan, Mexico","{'latitude': 20.975213500000002, 'longitude': -89.6540005}",4.1,,10.0,"{'text': 'Velázquez Fernandez Guillermo', 'languageCode': 'en'}",hardware_store
ChIJhUT83YNzVo8Rn99iPoDywKo,"54Xoclán, C. 26, López Portillo97246, 97246 Mérida, Yuc., Mexico","{'latitude': 20.966708699999998, 'longitude': -89.6564734}",4.6,,13.0,"{'text': 'Tlapalería San Judas Tadeo', 'languageCode': 'es'}",hardware_store
ChIJM_dieKNzVo8RhgTR5D6our0,"Cto. Colonias 196D, Francisco I. Madero, 97240 Mérida, Yuc., Mexico","{'latitude': 20.9687373, 'longitude': -89.655816}",4.3,,24.0,"{'text': 'FERRE MASTER', 'languageCode': 'es'}",hardware_store
ChIJXfXhBPVzVo8R8dq7BSaRR7Y,"Calle 61 & Calle 98, Centro, 97000 Mérida, Yuc., Mexico","{'latitude': 20.9697931, 'longitude': -89.647382}",5.0,https://www.facebook.com/pg/myraasferre/posts/,1.0,"{'text': 'Myraas Ferrotlapalería', 'languageCode': 'es'}",hardware_store
ChIJPaUoIgBzVo8REfeNgeTmfgw,"Cd Caucel, 97314 Mérida, Yuc., Mexico","{'latitude': 20.9841993, 'longitude': -89.6946794}",4.9,https://www.facebook.com/profile.php?id=100064875766068&mibextid=ZbWKwL,10.0,"{'text': 'Ferretería Loraak', 'languageCode': 'es'}",hardware_store
ChIJz9fu_OtzVo8R2kEXqGexb1E,"C. 17 Diag., Juan Pablo II, 97246 Mérida, Yuc., Mexico","{'latitude': 20.976417599999998, 'longitude': -89.68504089999999}",,,,"{'text': 'TLAPALERÍA EL GATO', 'languageCode': 'es'}",hardware_store
ChIJHY4hv9BzVo8RqNtfycftjGc,"C. 38 337, Juan Pablo II, 97246 Mérida, Yuc., Mexico","{'latitude': 20.977653699999998, 'longitude': -89.6846089}",,,,"{'text': 'Tlapalería Balam', 'languageCode': 'es'}",hardware_store
ChIJLeuC50BzVo8R97k8abdkEuI,"C. 17 Diag. 472, Juan Pablo II, 97246 Mérida, Yuc., Mexico","{'latitude': 20.9766111, 'longitude': -89.68515649999999}",,,,"{'text': 'TLAPALERIA DON CATO', 'languageCode': 'es'}",hardware_store
ChIJw__Q7GxzVo8R9cjUsCIUNaM,"C. 22 287-5G y, 5H, 97246 Mérida, Yuc., Mexico","{'latitude': 20.9762603, 'longitude': -89.67572930000001}",4.4,,33.0,"{'text': 'Tlapalería dylan', 'languageCode': 'es'}",hardware_store
ChIJK3t4X25zVo8Rb2th5y9_dxc,"por 5 esquina, C. 22 200, Juan Pablo II, 97246 Mérida, Yuc., Mexico","{'latitude': 20.981875, 'longitude': -89.6744811}",4.3,,15.0,"{'text': 'DISTRIBUIDORA FERRETERA INDUSTRIAL ""PINZON""', 'languageCode': 'es'}",hardware_store
ChIJUyZsSGxzVo8RpHYkyOQNsP4,"C. 22 232, Juan Pablo II, 97246 Mérida, Yuc., Mexico","{'latitude': 20.9785668, 'longitude': -89.67507359999999}",4.8,,41.0,"{'text': 'Tlapalería Beto', 'languageCode': 'es'}",hardware_store
ChIJxYIPc55zVo8RY7m81utpW60,"Esq. Calle 122, Depto. 17 y 19, C. 67A 207, Yucalpetén, 97238 Mérida, Yuc., Mexico","{'latitude': 20.9795184, 'longitude': -89.6613737}",4.6,,45.0,"{'text': 'Tlapalería Medina', 'languageCode': 'en'}",hardware_store
ChIJqXU4j3VzVo8R1x8R4T4ppJ0,"Avenida 128 241, Yucalpetén, 97238 Mérida, Yuc., Mexico","{'latitude': 20.978068399999998, 'longitude': -89.6631252}",2.8,,86.0,"{'text': 'TLAPALERÍA EL TIGRE', 'languageCode': 'es'}",hardware_store
ChIJYWlNGZtzVo8Rrf_oCvn1hqY,"Calle 120 206D, Yucalpetén, 97238 Mérida, Yuc., Mexico","{'latitude': 20.9842723, 'longitude': -89.65605459999999}",4.6,https://ositodis.mx/,296.0,"{'text': 'Osito Refacciones', 'languageCode': 'en'}",hardware_store
ChIJqXCHK5RzVo8R8gxahc1CaEE,"C. 59ᴴ 523, Bojórquez, 97230 Mérida, Yuc., Mexico","{'latitude': 20.9773466, 'longitude': -89.6484057}",4.3,,22.0,"{'text': 'Ferrotlapalería Rck', 'languageCode': 'es'}",hardware_store
ChIJoUUo6ZZzVo8R3VqMygepgYY,"Por la 104 y 106, C. 59ᴳ 538, Bojórquez, 97230 Mérida, Yuc., Mexico","{'latitude': 20.9782558, 'longitude': -89.6503123}",4.6,,29.0,"{'text': '""TLAPALERÍA"" Gali', 'languageCode': 'es'}",hardware_store
ChIJB4L3twZzVo8RgeZS4cajltM,"C. 116 474, Yucalpetén, 97230 Mérida, Yuc., Mexico","{'latitude': 20.975935, 'longitude': -89.6554546}",4.7,http://casa-ojeda.com/,32.0,"{'text': 'CASA OJEDA - FERRETERÍA, PLÁSTICOS Y MÁS', 'languageCode': 'es'}",hardware_store
ChIJmf___5ZzVo8RRSjGbBuTuDA,"59a No. 703 Int 11 por 112 y 114 Jacinto Canek, Bojórquez, 97230 Mérida, Yuc., Mexico","{'latitude': 20.983604099999997, 'longitude': -89.653188}",4.3,http://www.ebtecnica.com.mx/,7.0,"{'text': 'EB Técnica Mexicana, Merida', 'languageCode': 'es'}",hardware_store
ChIJr3BnSpZzVo8RMmCDVvFPFwI,"Bojórquez, 97230 Merida, Yucatan, Mexico","{'latitude': 20.9757324, 'longitude': -89.6508808}",5.0,,1.0,"{'text': 'Tlapalería El Pelucas', 'languageCode': 'es'}",hardware_store
ChIJE0fBR5FzVo8RPzZGFhR_Hso,"Bojórquez, 97230 Merida, Yucatan, Mexico","{'latitude': 20.9809138, 'longitude': -89.6498065}",,,,"{'text': 'Urrea', 'languageCode': 'es'}",hardware_store
ChIJq7aF9JBzVo8RQDdDEMXlgyA,"Bojórquez, 97220 Merida, Yucatan, Mexico","{'latitude': 20.982759599999998, 'longitude': -89.6521038}",,,,"{'text': 'Jw Ferreteros', 'languageCode': 'es'}",hardware_store
ChIJCd8sfJRzVo8RccpRfEPB_Ig,"Local 25 59 A, C. 98 586, Paseo de las Fuentes, 97069 Mérida, Yuc., Mexico","{'latitude': 20.9797071, 'longitude': -89.6464887}",4.3,,26.0,"{'text': 'Tlapalería La favorita', 'languageCode': 'es'}",hardware_store
ChIJMzSirg9zVo8REu1sBfmh7FY,"Calle 88, Av. Itzáes 496, Centro, 97000 Mérida, Yuc., Mexico","{'latitude': 20.9768007, 'longitude': -89.6402755}",3.8,https://contactostihl.com/,27.0,"{'text': 'Distribuidor STIHL autorizado', 'languageCode': 'es'}",
ChIJRcOeqGVxVo8R2VGLl09TP6Y,"Av. Itzaes por 49 y, Av Jacinto Canek, Centro, 97000 Mérida, Yuc., Mexico","{'latitude': 20.9768781, 'longitude': -89.6403133}",3.6,,34.0,"{'text': 'Grupo Realsa En Herramientas', 'languageCode': 'es'}",hardware_store
ChIJRXYKGN0LVo8R8_BYSNg1nuk,"C. 68-B Manzana y 95 Lote Por 93, Cd Caucel, 97314 Mérida, Yuc., Mexico","{'latitude': 20.9874056, 'longitude': -89.7003752}",4.0,,4.0,"{'text': 'Tlapalería: Grupo Rivero', 'languageCode': 'es'}",hardware_store
ChIJLX5PZwBzVo8R8829-5Ztq9Y,"C. 68A 68, La herradura IV, 97314 Mérida, Yuc., Mexico","{'latitude': 20.986636999999998, 'longitude': -89.6995302}",,,,"{'text': 'Papelería Rickitikis y Ferretería Mi Ángel', 'languageCode': 'es'}",hardware_store
ChIJiyrtFUNzVo8RxNHWLc-AgGQ,"C. 60 790-Por 63 y 67, Herradura II, Cd Caucel, 97314 Mérida, Yuc., Mexico","{'latitude': 20.9929181, 'longitude': -89.6898128}",4.9,https://www.facebook.com/ferrecruzcaucel/,68.0,"{'text': 'Tlapalería y Ferretería ""Ferre Cruz""', 'languageCode': 'en'}",hardware_store
ChIJTaotnlpzVo8ROseWlnr-3uM,"por 85 y 87, C. 60 830, Cd Caucel, 97314 Mérida, Yuc., Mexico","{'latitude': 20.9877876, 'longitude': -89.69089890000001}",4.5,,31.0,"{'text': 'FERRETERÍA SELECTA', 'languageCode': 'es'}",hardware_store
ChIJ-QncNdB1Vo8RncTbH6tNnYE,"C. 59-A 312, Yucalpetén, 97238 Mérida, Yuc., Mexico","{'latitude': 20.9918667, 'longitude': -89.66772519999999}",4.1,http://acerosmedina.com/,13.0,"{'text': 'Aceros Medina MERIDA', 'languageCode': 'es'}",
ChIJTZgwSYNzVo8Rsm-cIUALMLk,"Caucel - Merida 246, Yucalpetén, 97238 Mérida, Yuc., Mexico","{'latitude': 20.9865055, 'longitude': -89.6590501}",4.3,https://www.vaqueiros.mx/preguntas-frecuentes/,1841.0,"{'text': 'Vaqueiros Ferreteros Canek', 'languageCode': 'es'}",hardware_store
ChIJJdCjv3hzVo8R1mTDmqFnBJY,"C. 59 283, El Porvenir, 97226 Mérida, Yuc., Mexico","{'latitude': 20.9899879, 'longitude': -89.66373159999999}",4.2,https://www.laferre.lat/,293.0,"{'text': 'LA FERRE Canek', 'languageCode': 'es'}",
ChIJZctpyUdzVo8RqmX-JUgf1N8,"Av Jacinto Canek 313, El Porvenir, 97226 Mérida, Yuc., Mexico","{'latitude': 20.990978, 'longitude': -89.66557329999999}",5.0,https://www.facebook.com/RefacasaManrique,103.0,"{'text': 'Manrique Av. Jacinto Canek', 'languageCode': 'es'}",hardware_store
ChIJG2CBUINzVo8RgKbGM12_jzM,"Av Jacinto Canek 250, Jacinto Canek, 97227 Mérida, Yuc., Mexico","{'latitude': 20.9871133, 'longitude': -89.6592569}",4.2,https://www.homedepot.com.mx/,2720.0,"{'text': 'The Home Depot Canek', 'languageCode': 'en'}",home_goods_store
ChIJffn0S2dzVo8RNIPWlMJHgCI,"Av Jacinto Canek #250, Jacinto Canek, 97227 Mérida, Yuc., Mexico","{'latitude': 20.9874464, 'longitude': -89.65908429999999}",4.0,,4.0,"{'text': 'Duplicado Llaves', 'languageCode': 'es'}",hardware_store
ChIJp8P1f6dzVo8RDuijg9m1Wno,"Calle 59 No.214 por Calle 120 y, Calle 120, Yucalpetén, 97238 Mérida, Yuc., Mexico","{'latitude': 20.9846041, 'longitude': -89.6558647}",4.5,https://bit.ly/ositocanek,1610.0,"{'text': 'Ferretería Osito Suc. Canek', 'languageCode': 'es'}",hardware_store
ChIJRzbGW1N3Vo8R9LE67VAky2M,"Calle 21 Diagonal 325, Ampliación, Miguel Hidalgo, 97220 Mérida, Yuc., Mexico","{'latitude': 20.990327999999998, 'longitude': -89.649505}",4.4,https://www.fixferreterias.com/?utm_source=google&utm_medium=business&utm_campaign=google_my_business,42.0,"{'text': 'Mega Fix Ferreterías Mérida', 'languageCode': 'es'}",hardware_store
ChIJCywjbgBzVo8REn9iF3qWioo,"C. 21 321, Miguel Hidalgo, 97220 Mérida, Yuc., Mexico","{'latitude': 20.990168, 'longitude': -89.64946549999999}",4.6,,5.0,"{'text': 'MEGA MIX Mérida', 'languageCode': 'es'}",hardware_store
ChIJQbekkMtzVo8Rc4e6WcdHu_c,"Miguel Hidalgo, 97220 Mérida, Yuc., Mexico","{'latitude': 20.9876917, 'longitude': -89.65244249999999}",4.0,,2.0,"{'text': 'Tlapalería Xcom', 'languageCode': 'es'}",hardware_store
ChIJE7wnfQBzVo8RnEY6dlkJOLg,"C. 21 195, Hidalgo, 97220 Mérida, Yuc., Mexico","{'latitude': 20.992260599999998, 'longitude': -89.6523649}",,,,"{'text': 'bazar chino', 'languageCode': 'es'}",hardware_store
ChIJk7K8HwBzVo8RkDNEItyu5rc,"C. 32 2029A, Roma, 97218 Mérida, Yuc., Mexico","{'latitude': 20.989573900000003, 'longitude': -89.6464037}",3.8,,4.0,"{'text': 'Ferretería La Pija', 'languageCode': 'es'}",hardware_store
ChIJYcIlcXl5Vo8RJjaoVv--pTE,"Calle 37 687 “B, Cd Caucel, 97305 Caucel, Yuc., Mexico","{'latitude': 21.0028175, 'longitude': -89.69964449999999}",4.6,https://fabs.mx/ferreteria-en-caucel/,5.0,"{'text': 'Ferre de Barrio - Ferretería en Caucel', 'languageCode': 'es'}",hardware_store
ChIJQz1AzrV1Vo8RUhHeYmdfp74,"97314. Fracc. Cd Caucel cd caucel Yuc MX, Jardines de, Caucel, 97314 Mérida, Yuc., Mexico","{'latitude': 21.0007304, 'longitude': -89.6984834}",5.0,,2.0,"{'text': 'San Martin Ferreteria Cd. Caucel', 'languageCode': 'es'}",hardware_store
ChIJmTi87FdzVo8R0HlEUPW_WUk,"C. 62 707, Cd Caucel, 97314 Mérida, Yuc., Mexico","{'latitude': 20.996688199999998, 'longitude': -89.69188369999999}",4.7,,165.0,"{'text': 'EL NEGRITO Caucel', 'languageCode': 'es'}",hardware_store
ChIJU0Rl_KZ0Vo8R8xwyhNzM1d8,"C. 62 635, Cd Caucel, 97314 Mérida, Yuc., Mexico","{'latitude': 21.0013336, 'longitude': -89.6884615}",3.6,,18.0,"{'text': 'Ferro Dr CEDIS', 'languageCode': 'en'}",hardware_store
ChIJmc-g7H9zVo8RfIU4uq965fM,"El Porvenir, 97226 Mérida, Yuc., Mexico","{'latitude': 20.9963811, 'longitude': -89.66368659999999}",4.3,,118.0,"{'text': 'FERRETERÍAS DEL NORTE AVENIDA 128', 'languageCode': 'es'}",hardware_store
ChIJLZ-B04F0Vo8RmR0mN0oIMuU,"C. 45 386, El Porvenir, 97226 Mérida, Yuc., Mexico","{'latitude': 20.9985696, 'longitude': -89.66500649999999}",4.5,,21.0,"{'text': 'TLAPALERIA EL CONTACTO IDEAL', 'languageCode': 'es'}",hardware_store
ChIJOXmADoF0Vo8RhVyH0bo1GwQ,"x128 y 134A, C. 134ᴬ 383, San Francisco Porvenir, 97226 Mérida, Yuc., Mexico","{'latitude': 21.0016136, 'longitude': -89.6660165}",4.6,,54.0,"{'text': 'TLAPALERÍA LOS LIRIOS', 'languageCode': 'es'}",hardware_store
ChIJmYCiC39zVo8R2WeU1SuNkBc,"Por 53 y 51, C. 132 342, El Porvenir, 97226 Mérida, Yuc., Mexico","{'latitude': 20.9946508, 'longitude': -89.66429099999999}",4.4,,15.0,"{'text': 'TLAPALERÍA EL PORVENIR', 'languageCode': 'es'}",hardware_store
ChIJ4ZH7aQBzVo8RkxwaGjYwfgA,"C. 13ᴬ 638, Residencial Pensiones V, 97217 Mérida, Yuc., Mexico","{'latitude': 20.997739, 'longitude': -89.6617942}",4.4,,5.0,"{'text': 'Ferreteria ""BE TOOLS""', 'languageCode': 'es'}",hardware_store
ChIJi563H3R0Vo8RY-gCpR2-ZK4,"por 26 y 28, C. 37 221, Jardines de Pensiones, 97219 Mérida, Yuc., Mexico","{'latitude': 21.0026811, 'longitude': -89.6486003}",4.0,,47.0,"{'text': 'ferrocerro', 'languageCode': 'es'}",hardware_store
ChIJGS3IQlMLVo8R0C0HVhYbUgk,"VIVA CAUCEL II, C. 31 86-y 88, 97314 Caucel, Yuc., Mexico","{'latitude': 21.0048675, 'longitude': -89.7015412}",4.5,,130.0,"{'text': 'Ferreteria Solís', 'languageCode': 'es'}",store
ChIJaa9HrKl0Vo8RMuwylp4L_bQ,"Calle 31 #682 x 80 y 86, Caucel, 97300 Caucel, Yuc., Mexico","{'latitude': 21.004271499999998, 'longitude': -89.70063429999999}",4.3,http://www.gruposanmartin.mx/,27.0,"{'text': 'Sandux - Grupo San Martín Caucel', 'languageCode': 'es'}",hardware_store
ChIJJ1eaNFd1Vo8RjUBGJXPGI9o,"C. 31, Rinconada de Caucel, 97314 Mérida, Yuc., Mexico","{'latitude': 21.004873699999997, 'longitude': -89.6988982}",3.7,https://www.facebook.com/110480054143944/posts/392379349287345/,9.0,"{'text': 'FERRE-MAYA', 'languageCode': 'es'}",hardware_store
ChIJfUKcfXh1Vo8R1vy-UV750_E,"Calle 23 & Calle 62, Gran Santa Fe, 97314 Mérida, Yuc., Mexico","{'latitude': 21.0045641, 'longitude': -89.68875039999999}",3.8,https://www.vaqueiros.mx/,74.0,"{'text': 'Vaqueiros Ferreteros Suc. Caucel', 'languageCode': 'es'}",hardware_store
ChIJ57mEJaR0Vo8R2z3k4iPKV3c,"Calle 62 y Calle 70 612, Por la, México 281 Supermanzana Carretera, Caucel, 97314 Caucel, Yuc., Mexico","{'latitude': 21.0043102, 'longitude': -89.6883525}",4.2,http://www.surpesa.com.mx/,123.0,"{'text': 'Surpesa Caucel', 'languageCode': 'es'}",hardware_store
ChIJlydLgnt0Vo8RCzadooRE0mk,"X27, C. 40ᴬ, Lindavista, 97284 Mérida, Yuc., Mexico","{'latitude': 21.0068816, 'longitude': -89.6577083}",4.8,,16.0,"{'text': 'TLAPALERÍA UNICORNIO', 'languageCode': 'es'}",hardware_store
ChIJc6CQNZ51Vo8RiZToQygN_q4,"C. 48 entre 27C y 27D, Amapola, 97219 Mérida, Yuc., Mexico","{'latitude': 21.0075629, 'longitude': -89.661247}",5.0,,5.0,"{'text': 'Tlapalería Lucan II', 'languageCode': 'es'}",hardware_store
ChIJc49l_3l0Vo8RfncGXVW2wAU,"Por 33 y 35, C. 21 Diag. 279, Residencial del Nte, 97219 Mérida, Yuc., Mexico","{'latitude': 21.0039658, 'longitude': -89.65365299999999}",4.6,,244.0,"{'text': 'Ferrotlapalería Chenkú', 'languageCode': 'es'}",hardware_store
ChIJB1nVD5x1Vo8RX803JAb9O6o,"C. 19 337, Residencial del Nte, 97140 Mérida, Yuc., Mexico","{'latitude': 21.0103749, 'longitude': -89.6514331}",4.1,,10.0,"{'text': 'FERRETERÍA EL SERRUCHO', 'languageCode': 'es'}",hardware_store
ChIJ9_aufXp0Vo8RfRNjO6_rKMM,"x38 y 36, C. 25ᴬ 382, Residencial del Nte, 97219 Mérida, Yuc., Mexico","{'latitude': 21.0067713, 'longitude': -89.65385150000002}",4.5,,11.0,"{'text': 'FERROTLAPALERÍA Y REFACCIONARIA LA ESTRELLA DE BELÉN', 'languageCode': 'es'}",hardware_store
ChIJEzz93Xp0Vo8RJTLvOU9YL6w,"Hacienda Chenkú, 97219 Merida, Yucatan, Mexico","{'latitude': 21.008404799999997, 'longitude': -89.6554306}",4.6,,9.0,"{'text': 'Tlapalería Ferrocerro', 'languageCode': 'es'}",hardware_store
ChIJsXk03FMLVo8RUnv9q82bA7s,"C. 16 423, Caucel, 97300 Caucel, Yuc., Mexico","{'latitude': 21.017679299999998, 'longitude': -89.70339109999999}",5.0,,1.0,"{'text': 'Ferrotlapalería Eben Ezer', 'languageCode': 'es'}",hardware_store
ChIJMTE5Nm90Vo8RcVUpqUm33mE,"Av. Mérida 2000 345, San Luis, 97140 Mérida, Yuc., Mexico","{'latitude': 21.015390399999998, 'longitude': -89.6521657}",3.3,,4.0,"{'text': 'tlapalería el jefe Mike', 'languageCode': 'es'}",hardware_store
ChIJVYjK9Vx1Vo8RuEMzMc6iHDs,"C. 42 311-por 5a y 7, entre calle 5A y calle 7, Arcos del Sol, 97203 Mérida, Yuc., Mexico","{'latitude': 21.0206451, 'longitude': -89.6479042}",4.5,,2.0,"{'text': 'La proveedora del hogar', 'languageCode': 'es'}",hardware_store
ChIJNYxEEXh1Vo8RLNPKRVw5IMg,"C. 13 C EXTERIOR 592, GRAN SANTA FE, 97314 Caucel, Yuc., Mexico","{'latitude': 21.0239841, 'longitude': -89.6903456}",,https://www.contactostihl.com/,,"{'text': 'Distribuidor STIHL Autorizado', 'languageCode': 'es'}",hardware_store
ChIJyWpqd_V1Vo8R-La_lsbqMgI,"Royal Plaza, C. 60 260-x 63, Local, 6, Zona Industrial, Las Magnolias, 97203 Mérida, Yuc., Mexico","{'latitude': 21.0215857, 'longitude': -89.6591816}",3.2,https://www.todotornillo.com/,60.0,"{'text': 'Todo Tornillo Periférico', 'languageCode': 'es'}",hardware_store
ChIJRfiE00J0Vo8RnV35xGDordc,"X 61 y 54, C. 56, Francisco de Montejo, 97200 Mérida, Yuc., Mexico","{'latitude': 21.0244015, 'longitude': -89.653126}",4.6,https://www.escudoimpermeabilizacion.com/,57.0,"{'text': 'FERRETERÍA Y PINTURAS ARA', 'languageCode': 'es'}",hardware_store
ChIJLSfceGd0Vo8R2TnMHdwrF9A,"C. 63ᴬ, Camara de la Construcción, 97203 Mérida, Yuc., Mexico","{'latitude': 21.0214002, 'longitude': -89.6558404}",3.7,,19.0,"{'text': 'Tlapalería La Brocha', 'languageCode': 'es'}",hardware_store
ChIJcVHrZAB1Vo8RQ5V3xfOZgxI,"Calle 48a 290, San Pablo Uxmal, 97203 Mérida, Yuc., Mexico","{'latitude': 21.0212762, 'longitude': -89.65036620000001}",5.0,,8.0,"{'text': 'Ferreviba', 'languageCode': 'es'}",hardware_store
ChIJdbbHwkF0Vo8Rg4HNZehjpYM,"C. 46, Francisco de Montejo, 97203 Mérida, Yuc., Mexico","{'latitude': 21.0225844, 'longitude': -89.64741819999999}",4.6,,716.0,"{'text': 'FERROTLAPALERÍA ANDREA', 'languageCode': 'es'}",hardware_store
ChIJi5hUx211Vo8REf8ukol8YPM,"C. 46 por 53B, Francisco de Montejo, 97203 Mérida, Yuc., Mexico","{'latitude': 21.029548, 'longitude': -89.64476169999999}",4.3,,15.0,"{'text': 'Ferreteria Zamnna', 'languageCode': 'es'}",hardware_store
ChIJjd_c6T90Vo8RCpfhpvJqfuU,"Por 55 B y 61, C. 42 424, Francisco de Montejo, 97203 Mérida, Yuc., Mexico","{'latitude': 21.022857899999998, 'longitude': -89.642794}",4.4,,35.0,"{'text': 'FERROTLAPALERÍA ""JIMÉNEZ""', 'languageCode': 'es'}",hardware_store
ChIJZ5rrJwB1Vo8RUoLO9EPj5UU,"Av 51 & Calle 76, Real Montejo, 97302 Mérida, Yuc., Mexico","{'latitude': 21.0378428, 'longitude': -89.6644541}",3.7,http://www.surpesa.com.mx/,3.0,"{'text': 'SURPESA Real Montejo', 'languageCode': 'es'}",hardware_store
ChIJi2LmIHFzVo8RcUHWisXarq8,"C. 47 379, Francisco de Montejo II, 97203 Mérida, Yuc., Mexico","{'latitude': 21.0366188, 'longitude': -89.6487215}",4.4,http://www.herrajesfenix.com/,7.0,"{'text': 'Herrajes fénix', 'languageCode': 'es'}",hardware_store
ChIJI4M6PUh0Vo8R2gAbU1I8jC0,"C. 50 218, entre 45 y 47, Francisco de Montejo, 97203 Mérida, Yuc., Mexico","{'latitude': 21.0354021, 'longitude': -89.6444887}",4.6,http://www.ferrepara.mx/,208.0,"{'text': 'FerRepara', 'languageCode': 'es'}",hardware_store
ChIJRWjB6VF1Vo8RhPba2NWVhSw,"C. 51 298, Francisco de Montejo, 97203 Mérida, Yuc., Mexico","{'latitude': 21.031207, 'longitude': -89.64575959999999}",4.8,https://www.facebook.com/RefacasaManrique,341.0,"{'text': 'Manrique Francisco de Montejo', 'languageCode': 'es'}",hardware_store
ChIJH70-3Bd1Vo8Rz0We5O4e8Ow,"C. 51 290, Francisco de Montejo, 97203 Mérida, Yuc., Mexico","{'latitude': 21.0310845, 'longitude': -89.64538019999999}",4.7,https://www.facebook.com/RomivMerida?mibextid=LQQJ4d,17.0,"{'text': 'Romiv escaleras', 'languageCode': 'es'}",hardware_store
ChIJNyxROz51Vo8RhsdblY0lZvY,"C. 50 77, Francisco de Montejo II, 97203 Mérida, Yuc., Mexico","{'latitude': 21.0438634, 'longitude': -89.64148209999999}",4.2,,30.0,"{'text': 'Ferrotlapalería Andrea 2', 'languageCode': 'es'}",hardware_store
ChIJZQJ4vrt1Vo8RkBYqjaViWiM,"Dzitya - Entronque Carretera Mérida Progreso, 97345 Mérida, Yuc., Mexico","{'latitude': 21.048937499999997, 'longitude': -89.6698153}",5.0,https://www.escudoimpermeabilizacion.com/,7.0,"{'text': 'FERRETERIA DZITIA', 'languageCode': 'es'}",hardware_store
ChIJRSeCwLN1Vo8RLKw2e7GjsRA,"Calle 83 x 34, col tamarindos, 97302 Mérida, Yuc., Mexico","{'latitude': 21.0498454, 'longitude': -89.6524354}",4.0,https://www.facebook.com/share/19joveVRTs/,13.0,"{'text': 'Ferretería ""El Foquito 2""', 'languageCode': 'en'}",store
ChIJ5VHyAgB1Vo8RW2hb8FrdZgs,"San Antonio Hool, 97302 Mérida, Yuc., Mexico","{'latitude': 21.0624665, 'longitude': -89.67233499999999}",5.0,,3.0,"{'text': 'Ferretería Baulin', 'languageCode': 'es'}",hardware_store
ChIJBx1e-xN1Vo8RCGKMvsZzxkU,"Calle 74 442, Fraccionamiento Las Américas, 97302 Mérida, Yuc., Mexico","{'latitude': 21.0609893, 'longitude': -89.6456913}",3.9,,9.0,"{'text': 'Sandux - Grupo San Martín Americas', 'languageCode': 'es'}",store
ChIJU9fU2aF1Vo8RYFPk3fymDgo,"C. 59 865, entre 104 y 108, Fraccionamiento Las Américas, 97302 Mérida, Yuc., Mexico","{'latitude': 21.0692266, 'longitude': -89.6585209}",4.6,,310.0,"{'text': 'Bofer tu bodega ferretera', 'languageCode': 'es'}",hardware_store
ChIJO_hteSx1Vo8RJDkdWrGX4wM,"C. 57 964-954, Fraccionamiento Las Américas, Sin Nombre de Col 27, 97302 Mérida, Yuc., Mexico","{'latitude': 21.069644099999998, 'longitude': -89.6664256}",4.7,,58.0,"{'text': 'FERRE URIBE', 'languageCode': 'es'}",hardware_store
ChIJPTqf4I51Vo8Rjke6JtOhgp4,"55 No. 899 x 108A, Fraccionamiento Las Américas, 97302 Mérida, Yuc., Mexico","{'latitude': 21.074254999999997, 'longitude': -89.65984689999999}",4.7,,32.0,"{'text': 'FerreAméricas', 'languageCode': 'en'}",hardware_store
ChIJUfyHiXF1Vo8RXZGfTmPHHgY,"C. 59 651, Fraccionamiento Las Américas, 97302 Mérida, Yuc., Mexico","{'latitude': 21.0694437, 'longitude': -89.64810849999999}",4.4,,117.0,"{'text': 'Ferretería y Tornillería Tornimérida', 'languageCode': 'es'}",hardware_store
ChIJabrFw9F1Vo8Ry9N-2JlXNcg,"Calle 74 255A, Fraccionamiento Las Américas, 97245 Mérida, Yuc., Mexico","{'latitude': 21.067740099999998, 'longitude': -89.64484999999999}",4.5,,24.0,"{'text': 'Ferrotlapalería Los Vikingos de JR', 'languageCode': 'es'}",hardware_store
ChIJDxDzz5l1Vo8Rnq2FnddC5oc,"Plaza Terranova Calle 59 x 76 x 74 No. 600 Local A Plaza Terranova Fracc, Fraccionamiento Las Américas, 97302 Mérida, Yuc., Mexico","{'latitude': 21.069821899999997, 'longitude': -89.6455999}",4.4,http://www.surpesa.com.mx/,131.0,"{'text': 'Surpesa', 'languageCode': 'en'}",hardware_store
ChIJyTqoZpp1Vo8RPai_201V2QM,"C. 100, Fraccionamiento Las Américas 2, 97302 Mérida, Yuc., Mexico","{'latitude': 21.0780697, 'longitude': -89.6542966}",4.1,,19.0,"{'text': 'FERROMAT', 'languageCode': 'es'}",hardware_store
ChIJ1Qrny_ZzVo8RSwT8FenvVjc,"García Ginerés, 97070 Merida, Yucatan, Mexico","{'latitude': 20.991936600000002, 'longitude': -89.63781670000002}",4.0,,7.0,"{'text': 'Ferretería Circuito', 'languageCode': 'es'}",hardware_store
ChIJx5i5bKZzVo8R1E9dUnm8z4o,"C. 30 178A, García Ginerés, 97070 Mérida, Yuc., Mexico","{'latitude': 20.991815499999998, 'longitude': -89.6379226}",4.3,http://herramax.com.mx/,48.0,"{'text': 'Herramax', 'languageCode': 'en'}",hardware_store
